sentence	label
cutting trees down within the 100 foot buffer and outside of the silt fence	Grading Violation
It appears bricks/rocks are in place which may not be designed into this plan.  This is causing standing water back-ups in nearby yards.	Drainage Maintenance
Contractor installing new sewage tanks starting work at 6:30 Statewide Septic Systems	Building Violation
Owner is building on the the front of the house that cannot be to code. Also has built a structure on the back of the house that is very suspect??	Building Violation
Ditch witch commercial vehicle parked in street making it difficult for two cars to pass.	Abandoned Vehicle on the Street
Sidewalk in front of house is buckling due to tree roots. Hazard to school children and passers-by.	Sidewalks
8 years old. Brown with white chest with a white ring that goes half way around his neck. Has a small scar on his chest and a cyst on his front elbow.His eyes water frequently so he does have tear marks. Not neutered.	Lost Pet
We recently had a new water heater installed and have since have problems with very loud water drainage and pressure. We have good pressure initially but if a toilet is flushed it all but turns off completely. We had a plumber check everything inside the house this morning and he believes the problem is outside our home.	Water/Wastewater Concern
When we moved into this house, there was not one of the lidded, wheeled recycling carts.  We would like to have on.	Request a new Recycling Container
Water coming in the house has a yellow/brown tint to it	Water/Wastewater Concern
"Street sign says ""Silvermoon Ct"" but the correct spelling is ""Silver Moon Ct"""	Traffic Signs
I would like to replace the current 65 gal recycle bin . The lid is broken.	Request a new Recycling Container
Lawn 12 to 24 inches im length. Owner refuses to cut and is danger to neighborhood cultivating mosquitos and other creatures. Thx you.	Other Concerns
Trash not picked up on Mon 11/25	Report Missed Curbside Collection
Pot holes in the street	Pothole
A “no parking” sign was left in our parking lot.	Traffic Signs
The fencing around the stormwater management pond is down.  Any of the neighborhood children could wander into it.  This is the second time we have identified this safety concern.	Water/Wastewater Concern
Plastic sleeve in wheel is broken so the wheel keeps falling off	Repair a Recycling Cart
Fence is collapsing around the storm water retention pond adjacent to 22 Truck House Road in Severna Park	Drainage Maintenance
dead tree on county property between the sidewalk and the curb on eastway.	Tree Trimming
I moved in last week and would like a large recycling container and trash can if the county provides.  Thank you.	Request a new Recycling Container
Water is leaking and there is some discoloration like fuel. It has been happening for a while and has become worse recently.	Drainage Complaint
Upstairs of garage/barn is finished and person has been living there for several years. Zoning violation	Other Concerns
House has partially undone roof that has been this way for a while. Roof is also in disrepair in more places. There has been scaffolding in their front yard for weeks.	Building Violation
gilda duncan is a woman living in upstairs garage in a detach building which is a county violation. this was reported several years ago on 311 and woman still lives there.  the roof also looks improperly maintained with excessive moss on it.  please have this stop as this is not allowed.  please contact severndale HOA if need further information.	Unregistered or Inoperable Vehicle
cable wire not buried and sticking out of ground.  county recently redid curbs and is exposed as a result of their doing	Cable Service
A broken basketball hoop abandoned across from 135/133 Pineview Ave, Severna Park, MD	Schedule Bulk Metal Pickup
The entrance to my driveway is too steep for my Toyota Corolla and is causing damage to the bottom of my vehicle. We recently purchased this house. Neighbors advised that the county has previously come out to level their driveways. They are unsure of why this driveway was not addressed. We discussed this issue with an employee while they were out addressing sidewalk repairs a couple of weeks ago. She took pictures of me pulling into the driveway and advised that the county inspector would be in touch. We haven't heard from anyone to date.	Sidewalks
Recycling has failed to take my bins three weeks in a row. Please come get them.	Report Missed Curbside Collection
There are 2 adult men in camo that keep going into the woods off Phirne Rd. Last week they had rifles, today they had cross bows. Is this legal?? I called the non emergency number last week but morning came of it.	Other Concerns
Trash piling up along house and down hill	Trash, Garbage or Refuse
Cars without tags sitting on grass next to garage.	Unregistered or Inoperable Vehicle
The AC does not work properly, always above 80 degrees. Apartment office told me it was because I am on the third floor. They also say there is poor ventilation but it hasn’t been fixed. When looking at my maintenance requests for the air not all of them are being logged.	No Heat
This is not a fixed problem it is only getting worse the water is now creeping into my yard and ruining the new trees I have planted. Also I am worried about the soft ground and trees uprooting. I have small children who play out there. This is ridiculous. What is this app even for if not for things like this. Thanks a lot Steve Schuh, really killing it with this new app.  Starting to lose my patience with this.	Drainage Complaint
Fallen Tree - Near intersection of Phirne Rd E and Nolpark Dr.  Covering the sidewalk and some road (not blocking road).	Tree Trimming
Trash was put out last night.  Not collected today although the neighbors trash has been collected.	Report Missed Curbside Collection
Just moved in.  Requesting a 65 Gallon Cart since one was not provided.	Request a new Recycling Container
Vehicle has been broken down since October/November of last year. They had it towed and found they couldn’t afford to fix it. Then, they had it towed to a front spot where it has been taking up parking for law-abiding citizens for MONTHS. This vehicle needs to be towed.	Unregistered or Inoperable Vehicle
I would like to request signage to alert drivers that children are present on the cul de sac. There are several neighbors that insist on driving at a high rate of speed coming into the cul de sac.  There are two child care centers on the corners coming in and at my house I have a seven year old who can only ride her bike int he cul de sac and I also have five grandchildren that come over frequently.  Two of them live with me one is old enough to go outside with my seven year old (2 Years) but she is supervised.	Other Concerns
Only has year sticker on MD tag. Already reported for having our-of-state tags exp 11/19. This vehicle needs to be towed.	Unregistered or Inoperable Vehicle
Large fallen tree branch in the road.	Tree Trimming
This week 3/2/20 and two weeks ago 2/18/20 my yard waste hasn't been picked up. I didn't have any last week so i don't know if they ever came or not.	Report Missed Curbside Collection
Gate off hinge and ajar.	Other Concerns
Double (2) potholes caused by water department repairing broken water pipes. Level of pothole is one foot deep	Pothole
Please consider increased traffic control at the intersection of St Francis and Marywood, especially between 3pm-6pm. Drivers speed through this intersection, not stopping at any of the stop signs and are often looking down at their cell phones. Many children live and board and off load from school buses here as well. It's only a matter of time before a terrible accident occurs.	Traffic or Street Sign Issue
Pothole in Marywood dr near intersection at st francis	Pothole
The already crumbling streets in Marywood are further damaged by plows from the last snowfall. One of many in the neighborhood. This is located directly across from 1208 Marywood Dr	Road Maintenance
Leak in the middle of the road still. Needs investigating before we have a hole open up in the street. In front of 1200 Marywood Dr	Water Issue
Bad condition of residential road , lots of potholes, issue needs to be addressed by road maintenance department . Please have a visit at St Francis road, BelAir 21014	Road Maintenance
Please contact me at 4434174696	Road Maintenance
The red curbs were damaged by the snow plows and the fire lane signs need to be replaced.	Road Maintenance
Pole # 166 & Pole # 168 are both out. This is on the ramp connecting Rock Spring Road to the Route 1 Bypass. This is a very dark stretch of roadway at night with lots of deer activity. Thanks in advance for any help you can provide!	Street Light Issue
Missing sign	Traffic or Street Sign Issue
Pothole net to the curb away from the court	Pothole
Pothole near the curb needs to be repaired	Pothole
A HUGE pothole needs to be filled.  It is across the street from 246 Drexel Drive.	Pothole
Water coming from somewhere & turning to Thick Ice & caused pothole.  Vehicles lose traction  as they speed over icy area. An Accident might happen.	Pothole
In the 100-128 block of Drexel Drive there are 2 huge potholes right outside of a court which the HOA will not fix since this is on a County Road. The potholes are very large and deep. They are in the middle of the road. It is very hard on our vehicles with how deep they are and that they are in locations that cannot be avoided while driving. The kids have fallen and tripped in these potholes walking from the bus stop.	Pothole
Children playing in street due to recklessly placed basket ball nets	Road Maintenance
Other housing courts in Bright Oaks Development have been except Lassen Court.	Snow Removal
Deborah Allen	Snow Removal
The timings of this signal is radically different than last week. The times are too long.	Traffic Signal Issue
Stop sign is damaged at the end of Webster St.	Traffic or Street Sign Issue
Stop sign down.	Traffic or Street Sign Issue
the sidewalk between 3000 and 3004 Mahonia Way has a few sections that need repairing.	Sidewalk Issue
Trash along the entire route from Tremble Rd to Willoughby's beach Rd. Along side 7/11 on Edgewood Rd as well...	Litter Control
Trash bag thrown on the lawn and lots of trash on both sides of the street and the lawn.  It continues down Tremble rd past Rt 24 towards Rt 152... it’s like they forgot about these roads and no litter has been picked up in awhile.	Litter Control
Excessive litter accumulated on the sides of the road and on the lawn areas. Two ripped up trash bags with trash all over the grassy area.	Litter Control
There is a dead cat on the left side of Willoughby Beach Road just after the intersection	Dead Animal
Large bag of trash in the road. Has been hit at least once so things are falling out.	Litter Control
Trash all over 7/11 on Edgewood Rd and along Willoughby's Rd to Tremble rd... This is out of control....	Litter Control
Can we get a street sweeper for Edgewood Road, from WBR to HWY40?	Litter Control
Excessive trash on both sides of the road. From Willoughby’s beach rd down towards Hanson Rd on Rt755...	Litter Control
When leaving the 7/11 and turning onto Edgewood Rd, there was a No Left Turn sign. The sign was knocked down and subsequently removed. People now try to exit the store parking lot in this direction and a serious accident may occur. It also causes major issues when some tries to leave that way during rush hour.	Traffic or Street Sign Issue
Can we get road repairs done on WBR?	Road Maintenance
There is water draining from the ground and down out onto Edgewood rd from cedar drive	Water Issue
Several different areas along Cedar Dr. where items have been dumped. They have been there for at least two weeks.	Illegal Dumping
In Septeber we had a bomb threat at the Prince of Peace Church in the 2600 block of Willoughby Beach Road.  What is being done to have additional road to exit from Broadneck Crossing Road to Kennard Ave?  Several families were separated and could not get to our children.	Road Maintenance
Large deer carcass on shoulder.	Dead Animal
is it possible to pave a right turn lane on southbound Pleasantville Rd at Rt 152? Many vehicles turn right and have to wait for the traffic light to turn green for vehicles going straight.	Traffic Signal Issue
Someone hit a poor groundhog which is on side of road. If you are going towards rite aid on pleasantville it is one your right hand side.	Dead Animal
It’s a sign - “keep Harford County drug free” it’s yellow. Someone painted over the phone number. On the side of the road. I put in two issues - they are at different spots. Unbelievably - someone did this to both signs.	Graffiti
There is a dead fox in the middle of fallston  road near the elementary school.	Dead Animal
The eastbound light on 152 at this intersection does not change enough and/or the duration of the green light is too short. During evening rush hour the traffic from this intersection is almost backed up to the 152 and 165 intersection. With this, it takes at least 10 minutes to get through this light.	Traffic Signal Issue
The light does not change late at night when there is little to no traffic like it used to the timing is off.	Traffic Signal Issue
pothole in the road. multiple people swerve into the oncoming traffic turn lane to avoid it. it is almost directly in front of the carol motor fuels price sign.	Pothole
Pole light at corner of W. Jarrettsville RD. and Route 165 needs a photo cell replaced.  The (2) lamp pole is located closest to the intersection sign.  One lamp is lit yellow and the other not lit at all. I have called BGE to report and am told it is your responsibility.  Please fix as soon as possible.  It affects the Jarrettsville Shopping Center.  Thanking you  in advance.	Street Light Issue
Something has changed at the intersection of Jarrettsville at 165 and Jarrettsville/norrisville Rd causing 15 minute back ups on the norrisville road side that extends 1/2 mile at times.  The timing needs to be changed.  There should never be a backup this bad in Jarrettsville, but happens daily for a couple hours at a time.	Traffic Signal Issue
Markings on several street signs up falconer road	Graffiti
Sidewalk is broken in this section of Falconer Rd, adjacent to the marsh	Sidewalk Issue
The street light in Joppatowne on joppa farm road at trimble road by the shopping center has the right overhead light out.  It is in the direction going towards route 40. It has been out for a few days.	Street Light Issue
The DARE clothing box in the Joppatowne shopping plaza across the street from they liquor store is overflowing.  This happens frequently.  Can this be picked up, and maybe this box moved elsewhere because this happens constantly and makes the entryway to Joppa look trashy.	Litter Control
There is also graffiti on the road nearby of make genitalia	Sidewalk Issue
Noticed several piles of trash on roadside in the last week.	Illegal Dumping
Clogged drainage pipes causing backup and flooding.  Pipes were improperly installed.	Drainage/Flooding Issue
Road work was done and filled with loose gravel. Street a mess 4340 winners Cir belcamp.Please correct	Pothole
I would like to request a Hartford county trash can to use to dispose the trash.	Litter Control
Trying to establish service, have spent more than 2 hrs on hold today with no answer (incl a 1-hr call) at the one # they have for Customer Service. Online scheduling didn't work, says I may be contacted in up to 5 business days. So it would be 5 days to set up an appointment, meaning no hot water or cooking for at least 10 days? Developing world service, but with a $58 activation fee. Left email with their communications person asking them to at least put service issues on the website and recording no answer. Recording refers to a new office being opened last November (or this November?).	Gas outage/leak
Very large pothole on  East-west Highway near pearl street westbound.	Street Repair
There are three rather large depressions in the road surface near this address.  They appear to be older patches that have sunken over time.  They're a hazard to driving as the edges are becoming abrupt and will damage tires/rims.  As it stands now vehicles are swerving to avoid them.  This is a bigger problem when kids are present from the nearby elementary school.	Street Repair
USPS has not delivered any mail to my house for a week, and I know I have mail because a tracking notice from an online retailer shows my package has been sitting in the Laurel distribution portal for 6 days.	Other
Sign shows 2 lanes merging to 1 when, in fact, 1 lane is opening up to 2	Other
Pothole in street	Street Repair
Test	Street Repair
Dead deer in roadway--29 south just before 200 & Fairland exits.  Not blocking any lanes.	Street Repair
There are dozens of rats running around the parking lot of General Getty Park.  If you pull into the lot at night you can see them running across the lot to the wooden fence and bushes that divide the homes from the lot.  There are a lot of children that play in that park and it's dangerous having large rats running around there.	Other
#snowcrew	Other
There is a fairly deep frisbee-sized pothole right in the middle of the intersection.  It's quite hard to avoid it.	Other
On Georgia Avenue before approaching the Glenmont area there are very bad potholes all over in the roadway! It's like you are attempting to drive through a minefield as you have to dodge them constantly to keep from damaging your vehicle! This problem needs to be fixed ASAP!	Street Repair
Sorry about the title of this report. The app doesn't seem to be working right.	Other
Got a v-mail from a resident at 6304 Martin Road. Sounded like there’s a street tree with a big hole next to it that formed rather recently. He filled in hole with stone but he’s concerned there’s a bigger issue going on. Wondering if there’s a water or sewer line break.	Video Pipe Inspections
Sign down. Martin Road traffic circle.	Sign and Marking Concern
SIGHT DISTANCE PROBLEM FOR PEDESTRIANS AND CARS AT CIRCLE.  IF COMING UP OWEN BROWN TOWARD MARTIN ROAD CIRCLE (heading toward Rte 29) THERE IS A LARGE PINE TREE THAT IS BLOCKING THE PEDESTRIAN ON THE CROSSWALK AND THE PEDESTRIAN FROM SEEING VEHICLES COMING TOWARD THEM.  PLEASE INSPECT & CUT OUT OF ROW.	Roadway & Drainage Concern
There is very tall grass adjacent to sidewalk by Owen Brown Road near Audubon Road and also closer to Martin Road on Owen Brown Road, please inspect	Roadside Mowing
Apparently someone hit the sign when trying to make it through the intersection with the traffic circle.	Sign and Marking Concern
Tree down across half of the roadway. One car passible but difficult.	Tree Concern
Location is actually Howes Lane Between Covington Road and Rodona Drive. Trees hanging low into the road on both sides of the street impact both sight distance and travel lanes	Tree Concern
Tree branches protruding into street blocking sight distance.	Tree Concern
live at 6202 Sebring Dr, Columbia, MD, 21044.  There is an area of frequent and long-lasting  standing water along Sebring Drive, on the county easement adjacent to my property.  It has been a problem for many years now, and grows worse each time the road is resurfaced, as the water no longer flows across the road to the drainage ditch on the east side of the road.  The area is roughly 10 feet wide by 40 feet long.  No grass will grow, and it serves as a mosquito nest.	Roadway & Drainage Concern
Tree down blocking Sebring	Tree Concern
Stop sign down corner of Sebring and Covington Roads.	Sign and Marking Concern
Inspect the SNS	Sign and Marking Concern
"Neighbors are concerned that the tree trunk is blocking the stream which rises
 significantly during heavy rains.  This could cause flooding of nearby
 properties.  The tree is difficult to see from Howes Lane near the drainage
 culvert.  You may need to view it from the rear yard of 6118 Covington.  Lot
 lines in that area angle sharply so it may be hard to tell that the tree is
 actually on county land."	Tree Concern
Street sign was  replaced. Old woman be still up.	Sign and Marking Concern
There are several branches dangling out of a tree on Sebring Drive just north of the intersection with Covington Road.  Address would be 6129 Sebring Drive.  The branches were hit and broken by a moving van that has been parked on Sebring Drive for over 24 hours.	Tree Concern
Truck parks on Loventree at the intersection of Sebring, leaving  very little room for cars to get by... could we put a 'no parking' sign on Loventree?	Sign and Marking Concern
The sidewalks near the mailboxes are showing some strange cracking. These long parallel cracks run through several blocks of sidewalk, and it looks to my untrained eye as though perhaps the ground underneath is not stable? Please inspect	Sidewalk Concern
Sight Distance issue when sitting on Sebring Drive to turn left onto Owen Brown, the evergreen tree limbs are so far out that you cannot see the traffic at all.  ROW is further back than most on this area.  The trees were moved back years ago but now the limbs are so long you cannot see traffic.  Too many near misses.  Please cut back.	Tree Concern
Some of the asphalt in the roadway is crumbling in the middle towards the end. There was a temporary patch done years ago but has since been ripped up. Please inspect	Roadway & Drainage Concern
Constituent concern. Street light out	Street Light Concern
excess water in the backyard of her property. She indicated that this is a change from what she has seen in the past, please inspect	Roadway & Drainage Concern
sidewalk is lifted due to tree roots, please inspect	Sidewalk Concern
SPEED LIMIT 25 MPH Sign down at address. Post broken, sign seems OK, and is in grass next to broken post.	Sign and Marking Concern
"We received an email, ""I am inquiring about the recent work on the storm management pond at the end of Kara’s Walk.  It appears as though the work has been completed but the pond has several indentations that are now collecting rain water.  Are there plans to level off these areas and possibly plant grass seed before the winter weather sets in?  If not I am worried about the spring and summer seasons and the possibility that standing water will attract a large mosquito population.  My home sets on the edge of the pond and would be affected by this."""	Roadway & Drainage Concern
25mph sign and post are both on the ground, across from 6111 Rainbow.	Sign and Marking Concern
Trees need trimmed at corner of Greenleaf @ Karas Walk, please inspect	Tree Concern
It is a storrn water pond right across the street from her.  It is a muddy mess where mosquitos breed.  It looks very bad	Stormwater Pond Maintenance
Tree is uprooting and leaning severely towards the house at 6201... please remove.	Tree Concern
The grassy median between the sidewalk and the curb directly across from 6657 Hunter Road on community property has repeatedly subsided.  Repairs were made last year, but the problem has reoccurred.  W French assured the community that repairs would be made in the Spring.  The complaint was archived.  Does this mean it is closed?  Are there plans in place to address this issue?	Sunken Area Concern
water from roadway and neighbor all comes onto resident's property and flow down side of her property to the back of her property, please inspect	Roadway & Drainage Concern
Trees along roadway need trimmed, please inspect	Tree Pruning
tree branches scrapping vehicles along the roads as motorists drive	Tree Pruning
needs to fix multiple pot holes due to continous construction here around port capital drive and route 1 traffic signal as you make turn on port capital drive elkridge md 21075.  potholes need to be fixed as they have been like these for past several months. please look into this and help us.	Pothole
Lawn damaged while fixing water line in front of my house	Lawn Damage
There are 3  dead trees behind this property. They were once owned by the HOA which is has been abandoned by them and the developer. Wants to have these evaluated and what can be done about getting these removed. They are massive and need to be taken down. Trying to find out what direction to go with this.	Tree Concern within a Park
road work done on Duckeys Run has left a three inch height difference in the area between the sidewalk where it connects to the driveway apron. can that be addressed?	Roadway & Drainage Concern
Water outage, we have no water	Sewer or Water Issue
the top of the storm drain is loose and detached.   this is a hazard for adults and children.	Roadway & Drainage Concern
During Ellicott City flood a tree fell onto this property from Conservation Land and resident would like someone to come take the tree off his property.	Tree Concern within a Park
Resident said utility cuts were backfilled either too high or too low.... he said there are 7 utility cuts across the road that need attention.	Roadway & Drainage Concern
Dead Ash	Tree Concern
Tree has fallen onto fence	Tree Concern within a Park
Would like to make a request to have this road resurfaced and repaved. In very bad shape with many potholes and broken asphalt. Please inspect to be put on the list.	Roadway & Drainage Concern
There was construction done recently, the road was left uneven, there are utility cuts that need to be filled in properly... some have been filled in either too high or too low.	Roadway & Drainage Concern
mailbox down, please inspect	Mailbox Issue
Road needs inspection for repaving.  Potholes and patches are all over and the section that meets Rte 144 is especially bad.  Please inspect road for repairs and repaving.  Call resident to give her the status.	Roadway & Drainage Concern
Very large tree branch has fallen into the roadway. Supervisor contacted	Tree Concern
Macalpine road has several pot-holes that are becoming dangerous along with potentially damaging traffic.	Pothole
"approimately 1/2"" gap between roadway and driveway, please inspect"	Roadway & Drainage Concern
THE TREE THAT WAS STRUCK BY LIGHTNING LAST YEAR HAS DIED.	Tree stump removal
tree, left of fire hydrant was struck by lightning at the top, please inspect	Tree Concern
Large Oak tree struck by lightning, please check.	Tree Concern
Broken tree limb is hanging over the road, suspended by other tree limbs.  Please remove.	Tree Concern
Large holes in center of rd	Pothole
4 ft. section opposite of 3633 Ligon Road needs to be cut out and redone.  No patch is holding up.  It continues to break up.  Please inspect to have it redone.  This has been going on since the overlay of the road.	Roadway & Drainage Concern
Pothole in middle of road.  Please inspect	Pothole
Pooling water at driveway and on road at address. Berm removed, and water ponding has become worse. see notes.	Roadway & Drainage Concern
No water at the house.	Sewer or Water Issue
About six months ago the streetlight bulb on this corner was changed from a soft light to a glaring white almost strobe light that shines directly into the windows of my house and through all the light clocking curtains making it essentially daylight in all our bedrooms at night. No one can sleep as it shines directly in our eyes even through the curtains. I have lived here for 29 years and have never had this problem. Light pollution is not good for the earth and its inhabitants. Change this streetlight to be less offensive to those who live under it.	Roadway & Drainage Concern
Customer called to complain about the amount of water coming off of Route 216/Scaggsville Road onto his front yard. He is at 10354 Scaggsville Road. He understands that there has been a lot of rain this year, but seems to think there is another problem.	Roadway & Drainage Concern
At the intersection of 216 west and all saints road the right lane is a turn only lane but it is not clearly marked. During rush hour many people use this lane to go straight and while waiting at the red light causing traffic to back up even further. In addition this causes a risk for the cars turning onto 216 from all saints road. The lane should be clearly marked as turn only	Sign and Marking Concern
Dead deer on MD-216 East near I-95 Southbound ramp.	Dead Animal
Tree was replace 2 years ago but primary stalk of tree is dead and it is sprouting side shoots that have a little bit of growth, but main part of tree is dead.	Tree Concern
Crosswalk sign (at Bollman Bridge Elementary School) is leaning, getting ready to fall, may need new post, also the no parking sign is leaning and may need new post	Sign and Marking Concern
Alternatively, can we get some enforcement out here?	Sign and Marking Concern
School flashing sign down due to storm 4/13/20	Traffic Signal
The School Crossing sign has fallen down and is resting on a homeowner's fence. Thanks!	Sign and Marking Concern
School Crosswalk Signs need upgraded and One hump sign needs relocated	Internal Sign division
Replaced 180 feet of School Crosswalk. 6 boxes of Thermo	Internal Sign division
Overgrowth of trees at empty house.  Stop sign no longer visible for drivers turning right onto Savage Guilford.  House is in a school zone and is VERY close to Bollman Bridge and Patuxent Valley Middle School. People have started to run stop sign which may cause collision.	Sign and Marking Concern
Guardrail could be damaged please inspect	Guardrail
Branches and vines need to be trimmed over Patuxent Branch trail, next to Patuxent Valley Middle school.	Trails and Pathways
stop ahead sign placed in their yard, please inspect	Sign and Marking Concern
Tree is leaning being held up by another tree. Concerned it will eventually fall onto the road.   Supervisor has been called	Tree Concern
Tree branches are down all over from tornado.  Please clear limbs.	Tree Concern
Tree could be damaged. Please inspect	Tree Concern
Related to ticket 1866336. Large bush is covering the stop sign at this intersection and blocking visibility... can't see any oncoming traffic. Please trim.	Tree Concern
Pine tree on Vollmerhausen side is declining/dying, please inspect	Tree Concern
BAMBOO IS GROWING ON COUNTY PROPERTY AND IT IS ENCROACHING INTO MY YARD.  HALFWAY DOWN MY FENCE AND GROWING WITH A VENGEANCE.  SEE EMAIL SENT TO SUPERVISOR II.	Roadway & Drainage Concern
Large bush is covering the stop sign at this intersection and blocking visibility... can't see any oncoming traffic. Please trim.	Tree Concern
Resident's property backs onto Vollmerhausen and she claims that the brush on HC property is so thick that it is leaning on her fence and causing it to lean.  Can someone please come out to inspect?  She wants to be present when it is inspected.	Roadway & Drainage Concern
BEHIND 8111 BETHAL LANE WHICH IS VOLLMERHAUSEN ROAD, THE BRUSH AND BAMBOO IS LEANING ON THE RESIDENTS FENCE AND NEEDS TO BE CUT.  RESIDENT WANTS A CALL TO DISCUSS BEFORE YOU COME.	Roadway & Drainage Concern
The Prince Georges County map states it has been plowed, but we are still snowed in.	Other
Please remind the owner of this vehicle that the tax paying residents are negatively impacted by the lack of adhence to the zone parking limits.	Parking Enforcement
MBTA bus - regular hangout and extremely dangerous	Bike Lane Obstruction
A repaired sink hole appears to be sinking again.  Also there are potholes along Farwell St. which need repair.	Pothole
A car was dropping off on Oxford St, a very narrow one-lane street. The street also serves as a bike lane. There needs to be an obvious, designated drop-off space in that area.	Bike Lane Obstruction
Truck	Bike Lane Obstruction
Uberbor Lyft	Bike Lane Obstruction
on Mass Ave at Waterhouse	Pothole
The historic cemetery in Harvard Square has two sizable piles – a pile of soil and a pile of sand/gravel – that have been sitting in a prominent position along the Mass Ave sidewalk for some time. They should be removed. Also, the cemetery is overdue for a cleanup. Along with trash, there are fallen branches throughout the cemetery.	Park Maintenance Request (General)
apparent purposeful spreading of broken glass in the bike lane on Mass.Ave. from Porter to Cambridge Common (maybe further).	DPW Street Maintenance (Internal)
Kemp playground showers are on 24/7.  The button that kids usually have to press to turn them on and off is malfunctioning.	Park Maintenance Request (General)
missed 3 weeks in a row - da picked up	Missed Compost Pickup (Green Bin)
Blue Abandoned Bicycle locked to a light pole.	Abandoned Bicycle
Resident state she has reported this several times already, but potholes in this area remain unrepaired. Brattle St and also adjacent street, Farwell Place also have potholes that need attention.	Pothole
Small but deep pothole in northbound lane.	Pothole
Both sides of the street where residents park on Waterhouse St. are covered in snow. There are just a couple of cars parked on either side. Could this please be fixed so residents are able to have more parking? Thank you!	Park Maintenance Request (General)
Thank you!	Trees - General Inquiry
Trash barrels belonging to Dollar General store that is located at Cambridge/ Columbia Streets remain left out on Columbia St sidewalk all week blocking safe passage.  Store manager refuses to address issue!	Other
Broken child's playground spinner	Park Maintenance Request (General)
Louis Agassiz for whom it is named had only ONE g.  Please fix so this error will not spread.  Thank you.	Other
The shower feature at Kemp playground does not work. Will it be turned on again soon? It's a really great feature to have for the summer. Thanks.	Park Equipment Repair
A sinkhole has formed where the gas company had dug to repair a leak during the summer.	Potholes/Road Hazards
Blocking half of the sidewalk	Accumumlation of Garbage/Vegetation on Property
Cracked sidewalk on corner	Sidewalk Problems
Front stairs falling apart, part of roof in desperate repair.	Housing/Structural Issues
Why on a rainy Sunday night, with NO ONE using the stadium, are we wasting taxpayers money by having the stadiums lights on at 9:30 pm?	Park/Playground Issues
Who is the person that starts mowing the stadium at 6:25 AM on a saturday? If I started mowing my lawn that early I would be cited by code enforcement for disturbing the peace! Have a LITTLE courtesy for YOUR NEIGHBORS!	Other
Trees are over grown and may damage dwellings if not trimmed	Tree Issue - Trim Request
Corner of Cabot st and Cabot ct	Accumumlation of Garbage/Vegetation on Property
Davis St hasn't been plowed yet, there families and the elderly on this street	Snow Removal
Davis street hasn't been plowed all day, cars aren't able to get in or out. there are small children and the elderly living in this street as well as two of my neighbors that needs medical services	Snow Removal
The trees on Davis street are never maintained and look awful, and they are over hanging onto private property	Tree Issue - Trim Request
This needs to be taken care of ASAP. Thank You	Other
Western Avenue is in terrible condition with potholes down most of the street. The poor condition has made the road virtually a one lane road. Please repair road.	Pothole
Lower Highlands Neighborhood Group meeting on July 19, 2016, 6:00 pm at Clemente Park with Lowell Police Dept. to offer information and discuss neighborhood issues	Other
12 inch Sinkhole with 10 foot drop to lighted cellar beneath the sidewalk.	Other
A sink hole is beginning to form in front of 812 Merrimack St.  Work was done on the street last year and this is where the sink hole is beginning to grow	Other
There are two deep potholes on each side of the street near the auto repair garage that make it very dangerous to pass, since you have to weave in and out of the traffic direction to avoid them.	Pothole
I received an e-mail today indicating that this street light is fixed, but it is still not on.	Street Light
This car has been parked here for a week, it has not moved and there is no sign of the owner.	Parking - (Enforcement, Meters & Abandoned Vehicles)
Street light is out	Street Light
Recycling came, but my trash is still there.	Trash - Missed Pickup
At intersection of Almont around water box and also around manhole on Bryant street	Pothole
Across from car wash exit on Bryant.	Pothole
Large pothole (BM)	Pothole
Just another bike to reposition on the sidewalk.	Bike Share - Green LimeBike
Resident reported a large pothole on Bryant Street.	Pothole
No Parking Anytime Sign needs to be straightened near Collex Collision	Traffic (Safety and Speeding)
On the Island near the CVD garage	Tree - All Other
Lifting sidewalk due to sidewalk tree. (JS)	Sidewalk or Curb Repair
The sidewalk in front of the uhaul business has not been taken care of at all and is all ice	Snow/Ice on Sidewalks
Shopping cart out on sidewalk (it was not the people at that address) it has been there for months. I have called Stop n shop three times to pick it up. It will not fit in my suv, or else I would have just driven it back there myself. Our neighborhood looks rough enough without this. Please someone tell me who to contact.	Trash - Illegal Dumping or Abandoned Property
Middlesex Ave Malden Ma in front of Wendy’s Annoying square hole I try to avoid it but sometimes I don’t Annoying when I hit it Please fix Not sure if it’s Malden or Medford	Pothole
Missed YW bags from yesterdays pick up ( BM)	Trash - Missed Pickup
Too part of pole and lock missing	Other
In front of car wash	Tree - All Other
Yard waste	Trash - Missed Pickup
The junction of Rice & Short. The pavement is broken and clumps of it are sitting on top of the rest of the pavement.	Pothole
Some folks don’t care about hydrants or posted traffic signs. Not the first time.	Traffic Signs
Sidewalks along Framingham Rd, between Dartmouth and Beverly are not cleared - requiring high school student, blind in one eye, to walk down Framingham Road, nearly getting hit, to catch the high school bus at Beverly.UNSAFE and DANGEROUS	Sidewalks
A section of sidewalk is completely missing. It fills with rainwater and becomes a muddy mess on top of being a trip hazard.	Sidewalks
Our neighbors' (207 Lincoln St) trash was not collected, despite the fact that it was put out in a timely manner. Because their trash pickup location is in front of our home, it is also in our interest to have this trash removed as soon as possible.	Curbside Trash/Recycling Collection
"Deep pothole, aprox 5"" near storm drain. Storm drain is also sinking. sinkhole developing"	Pothole
